id: KIIP_economy_1 (0), answer: C, pred: B, response: B
id: TK_2019_31 (0), answer: B, pred: B, response: B
id: TK_2019_31 (1), answer: B, pred: B, response: B
id: TK_2019_31 (2), answer: B, pred: B, response: B
id: TK_2019_32 (0), answer: C, pred: C, response: C
id: TK_2019_32 (1), answer: C, pred: C, response: C
id: TK_2019_32 (2), answer: C, pred: C, response: C
id: TK_2019_33 (0), answer: B, pred: B, response: B
id: TK_2019_33 (1), answer: B, pred: B, response: B
id: TK_2019_33 (2), answer: B, pred: B, response: B
id: TK_2019_34 (0), answer: A, pred: A, response: A
id: TK_2019_34 (1), answer: A, pred: A, response: A
id: TK_2019_34 (2), answer: A, pred: A, response: A
id: TK_2019_35 (0), answer: D, pred: D, response: D
id: TK_2019_35 (1), answer: D, pred: D, response: D
id: TK_2019_35 (2), answer: D, pred: D, response: D
id: TK_2019_36 (0), answer: C, pred: C, response: C
id: TK_2019_36 (1), answer: C, pred: C, response: C
id: TK_2019_36 (2), answer: C, pred: C, response: C
id: TK_2019_37 (0), answer: D, pred: D, response: D
id: TK_2019_37 (1), answer: D, pred: D, response: D
id: TK_2019_37 (2), answer: D, pred: D, response: D
id: TK_2019_38 (0), answer: A, pred: A, response: A: ㉠
id: TK_2019_38 (1), answer: A, pred: A, response: A: ㉠
id: TK_2019_38 (2), answer: A, pred: A, response: A
id: TK_2019_39 (0), answer: C, pred: B, response: B
id: TK_2019_39 (1), answer: C, pred: B, response: B: ㉡
id: TK_2019_39 (2), answer: C, pred: C, response: C
id: TK_2019_40 (0), answer: B, pred: B, response: B
id: TK_2019_40 (1), answer: B, pred: B, response: B
id: TK_2019_40 (2), answer: B, pred: B, response: B
id: TK_2019_41 (0), answer: A, pred: A, response: A: 불안하다
id: TK_2019_41 (1), answer: A, pred: A, response: A: 불안하다
id: TK_2019_41 (2), answer: A, pred: A, response: A: 불안하다
id: TK_2019_42 (0), answer: A, pred: D, response: D
id: TK_2019_42 (1), answer: A, pred: D, response: D
id: TK_2019_42 (2), answer: A, pred: D, response: D
id: TK_2019_43 (0), answer: D, pred: D, response: D
id: TK_2019_43 (1), answer: D, pred: D, response: D
id: TK_2019_43 (2), answer: D, pred: D, response: D
id: TK_2019_44 (0), answer: C, pred: C, response: C: 유교의 본뜻을 살리지 못한
id: TK_2019_44 (1), answer: C, pred: C, response: C: 유교의 본뜻을 살리지 못한
id: TK_2019_44 (2), answer: C, pred: C, response: C: 유교의 본뜻을 살리지 못한
id: TK_2019_45 (0), answer: D, pred: B, response: B: ㉡
id: TK_2019_45 (1), answer: D, pred: B, response: B: ㉡
id: TK_2019_45 (2), answer: D, pred: A, response: A: ㉠
id: TK_2019_46 (0), answer: C, pred: C, response: C
id: TK_2019_46 (1), answer: C, pred: C, response: C
id: TK_2019_46 (2), answer: C, pred: C, response: C
id: TK_2019_47 (0), answer: D, pred: D, response: D
id: TK_2019_47 (1), answer: D, pred: D, response: D
id: TK_2019_47 (2), answer: D, pred: D, response: D: 제도 시행 후 생길 수 있는 문제를 지적하기 위해서
id: TK_2019_48 (0), answer: B, pred: B, response: B: 업무의 충돌과 혼선으로
id: TK_2019_48 (1), answer: B, pred: B, response: B: 업무의 충돌과 혼선으로
id: TK_2019_48 (2), answer: B, pred: B, response: B: 업무의 충돌과 혼선으로
id: TK_2019_49 (0), answer: B, pred: B, response: B: 자치경찰제가 주민에게 미칠 긍정적 영향을 기대하고 있다.
id: TK_2019_49 (1), answer: B, pred: B, response: B: 자치경찰제가 주민에게 미칠 긍정적 영향을 기대하고 있다.
id: TK_2019_49 (2), answer: B, pred: B, response: B: 자치경찰제가 주민에게 미칠 긍정적 영향을 기대하고 있다.
id: TK_2022_5 (0), answer: C, pred: C, response: C
id: TK_2022_5 (1), answer: C, pred: C, response: C
id: TK_2022_5 (2), answer: C, pred: C, response: C
id: TK_2022_6 (0), answer: B, pred: B, response: B
id: TK_2022_6 (1), answer: B, pred: B, response: B
id: TK_2022_6 (2), answer: B, pred: B, response: B
id: TK_2022_7 (0), answer: B, pred: B, response: B
id: TK_2022_7 (1), answer: B, pred: B, response: B
id: TK_2022_7 (2), answer: B, pred: B, response: B
id: TK_2022_8 (0), answer: A, pred: A, response: A
id: TK_2022_8 (1), answer: A, pred: A, response: A
id: TK_2022_8 (2), answer: A, pred: A, response: A
id: TK_2022_9 (0), answer: A, pred: A, response: A
id: TK_2022_9 (1), answer: A, pred: A, response: A
id: TK_2022_9 (2), answer: A, pred: A, response: A
id: TK_2022_10 (0), answer: B, pred: B, response: B
id: TK_2022_10 (1), answer: B, pred: B, response: B
id: TK_2022_10 (2), answer: B, pred: B, response: B
id: TK_2022_11 (0), answer: B, pred: B, response: B
id: TK_2022_11 (1), answer: B, pred: B, response: B
id: TK_2022_11 (2), answer: B, pred: B, response: B
id: TK_2022_12 (0), answer: A, pred: A, response: A: (나)-(가)-(다)-(라)
id: TK_2022_12 (1), answer: A, pred: A, response: A: (나)-(가)-(다)-(라)
id: TK_2022_12 (2), answer: A, pred: A, response: A: (나)-(가)-(다)-(라)
id: TK_2022_13 (0), answer: D, pred: B, response: B: (나)-(다)-(가)-(라)
id: TK_2022_13 (1), answer: D, pred: B, response: B: (나)-(다)-(가)-(라)
id: TK_2022_13 (2), answer: D, pred: B, response: B: (나)-(다)-(가)-(라)
id: TK_2022_14 (0), answer: B, pred: A, response: A: (가)-(다)-(나)-(라)
id: TK_2022_14 (1), answer: B, pred: A, response: A: (가)-(다)-(나)-(라)
id: TK_2022_14 (2), answer: B, pred: A, response: A: (가)-(다)-(나)-(라)
id: TK_2022_15 (0), answer: C, pred: C, response: C
id: TK_2022_15 (1), answer: C, pred: C, response: C
id: TK_2022_15 (2), answer: C, pred: C, response: C
id: TK_2022_16 (0), answer: B, pred: B, response: B: 디자인을 신중하게
id: TK_2022_16 (1), answer: B, pred: B, response: B
id: TK_2022_16 (2), answer: B, pred: B, response: B: 디자인을 신중하게
id: TK_2022_17 (0), answer: C, pred: C, response: C
id: TK_2022_17 (1), answer: C, pred: C, response: C
id: TK_2022_17 (2), answer: C, pred: C, response: C
id: TK_2022_18 (0), answer: D, pred: D, response: D: 오히려
id: TK_2022_18 (1), answer: D, pred: D, response: D: 오히려
id: TK_2022_18 (2), answer: D, pred: D, response: D: 오히려
id: TK_2022_19 (0), answer: A, pred: A, response: A
id: TK_2022_19 (1), answer: A, pred: A, response: A
id: TK_2022_19 (2), answer: A, pred: A, response: A
id: TK_2022_20 (0), answer: C, pred: C, response: C: 발 벗고 나섰다
id: TK_2022_20 (1), answer: C, pred: C, response: C: 발 벗고 나섰다
id: TK_2022_20 (2), answer: C, pred: C, response: C: 발 벗고 나섰다
id: TK_2022_21 (0), answer: C, pred: C, response: C
id: TK_2022_21 (1), answer: C, pred: C, response: C
id: TK_2022_21 (2), answer: C, pred: C, response: C
id: TK_2022_22 (0), answer: A, pred: A, response: A
id: TK_2022_22 (1), answer: A, pred: A, response: A: 반갑고 감격스럽다
id: TK_2022_22 (2), answer: A, pred: A, response: A
id: TK_2022_23 (0), answer: D, pred: D, response: D
id: TK_2022_23 (1), answer: D, pred: D, response: D
id: TK_2022_23 (2), answer: D, pred: D, response: D
id: TK_2022_24 (0), answer: A, pred: A, response: A
id: TK_2022_24 (1), answer: A, pred: A, response: A
id: TK_2022_24 (2), answer: A, pred: A, response: A
id: TK_2022_25 (0), answer: C, pred: C, response: C
id: TK_2022_25 (1), answer: C, pred: C, response: C
id: TK_2022_25 (2), answer: C, pred: C, response: C
id: TK_2022_26 (0), answer: A, pred: A, response: A
id: TK_2022_26 (1), answer: A, pred: A, response: A
id: TK_2022_26 (2), answer: A, pred: A, response: A
id: TK_2022_27 (0), answer: D, pred: D, response: D: 한국 편의점을 그대로 재현하는
id: TK_2022_27 (1), answer: D, pred: D, response: D
id: TK_2022_27 (2), answer: D, pred: D, response: D: 한국 편의점을 그대로 재현하는
id: TK_2022_28 (0), answer: A, pred: A, response: A
id: TK_2022_28 (1), answer: A, pred: A, response: A
id: TK_2022_28 (2), answer: A, pred: A, response: A
id: TK_2022_29 (0), answer: B, pred: B, response: B
id: TK_2022_29 (1), answer: B, pred: B, response: B
id: TK_2022_29 (2), answer: B, pred: B, response: B: 공이 잘 보이게 하려는
id: TK_2022_30 (0), answer: D, pred: D, response: D: 자신의 능력을 의심하면서
id: TK_2022_30 (1), answer: D, pred: D, response: D: 자신의 능력을 의심하면서
id: TK_2022_30 (2), answer: D, pred: D, response: D: 자신의 능력을 의심하면서
id: TK_2022_31 (0), answer: D, pred: D, response: D
id: TK_2022_31 (1), answer: D, pred: D, response: D
id: TK_2022_31 (2), answer: D, pred: D, response: D
id: TK_2022_32 (0), answer: A, pred: A, response: A
id: TK_2022_32 (1), answer: A, pred: A, response: A
id: TK_2022_32 (2), answer: A, pred: A, response: A
id: TK_2022_33 (0), answer: D, pred: D, response: D
id: TK_2022_33 (1), answer: D, pred: D, response: D
id: TK_2022_33 (2), answer: D, pred: D, response: D
id: TK_2022_34 (0), answer: B, pred: B, response: B
id: TK_2022_34 (1), answer: B, pred: B, response: B
id: TK_2022_34 (2), answer: B, pred: B, response: B
id: TK_2022_35 (0), answer: D, pred: D, response: D
id: TK_2022_35 (1), answer: D, pred: D, response: D
id: TK_2022_35 (2), answer: D, pred: D, response: D
id: TK_2022_36 (0), answer: D, pred: D, response: D
id: TK_2022_36 (1), answer: D, pred: D, response: D
id: TK_2022_36 (2), answer: D, pred: D, response: D
id: TK_2022_37 (0), answer: B, pred: B, response: B
id: TK_2022_37 (1), answer: B, pred: B, response: B
id: TK_2022_37 (2), answer: B, pred: B, response: B
id: TK_2022_41 (0), answer: B, pred: B, response: B: 의심스럽다
id: TK_2022_41 (1), answer: B, pred: B, response: B: 의심스럽다
id: TK_2022_41 (2), answer: B, pred: B, response: B: 의심스럽다
id: TK_2022_42 (0), answer: A, pred: A, response: A
id: TK_2022_42 (1), answer: A, pred: A, response: A
id: TK_2022_42 (2), answer: A, pred: A, response: A
id: TK_2022_43 (0), answer: C, pred: C, response: C
id: TK_2022_43 (1), answer: C, pred: C, response: C
id: TK_2022_43 (2), answer: C, pred: C, response: C: 미지의 땅을 찾아 떠났기
id: TK_2022_44 (0), answer: D, pred: D, response: D
id: TK_2022_44 (1), answer: D, pred: D, response: D
id: TK_2022_44 (2), answer: D, pred: D, response: D
id: TK_2022_45 (0), answer: A, pred: A, response: A
id: TK_2022_45 (1), answer: A, pred: A, response: A
id: TK_2022_45 (2), answer: A, pred: A, response: A
id: TK_2022_46 (0), answer: C, pred: C, response: C
id: TK_2022_46 (1), answer: C, pred: C, response: C
id: TK_2022_46 (2), answer: C, pred: C, response: C
id: KIIP_economy_1 (0), answer: C, pred: B, response: B
id: KIIP_economy_1 (1), answer: C, pred: B, response: B
id: KIIP_economy_1 (2), answer: C, pred: B, response: B
id: KIIP_economy_2 (0), answer: A, pred: A, response: A: 79달러
id: KIIP_economy_2 (1), answer: A, pred: A, response: A: 79달러
id: KIIP_economy_2 (2), answer: A, pred: A, response: A
id: KIIP_economy_3 (0), answer: C, pred: C, response: C
id: KIIP_economy_3 (1), answer: C, pred: C, response: C
id: KIIP_economy_3 (2), answer: C, pred: C, response: C
id: KIIP_economy_4 (0), answer: D, pred: D, response: D
id: KIIP_economy_4 (1), answer: D, pred: D, response: D
id: KIIP_economy_4 (2), answer: D, pred: D, response: D
id: KIIP_economy_5 (0), answer: C, pred: C, response: C
id: KIIP_economy_5 (1), answer: C, pred: C, response: C
id: KIIP_economy_5 (2), answer: C, pred: C, response: C
id: KIIP_economy_6 (0), answer: B, pred: B, response: B
id: KIIP_economy_6 (1), answer: B, pred: B, response: B
id: KIIP_economy_6 (2), answer: B, pred: B, response: B
id: KIIP_economy_7 (0), answer: B, pred: B, response: B
id: KIIP_economy_7 (1), answer: B, pred: B, response: B
id: KIIP_economy_7 (2), answer: B, pred: B, response: B
id: KIIP_economy_8 (0), answer: A, pred: A, response: A
id: KIIP_economy_8 (1), answer: A, pred: A, response: A
id: KIIP_economy_8 (2), answer: A, pred: A, response: A
id: KIIP_economy_9 (0), answer: C, pred: C, response: C: 경공업
id: KIIP_economy_9 (1), answer: C, pred: C, response: C: 경공업
id: KIIP_economy_9 (2), answer: C, pred: C, response: C: 경공업
id: KIIP_economy_10 (0), answer: C, pred: C, response: C
id: KIIP_economy_10 (1), answer: C, pred: C, response: C
id: KIIP_economy_10 (2), answer: C, pred: C, response: C
id: KIIP_economy_11 (0), answer: D, pred: B, response: B: 6번째
id: KIIP_economy_11 (1), answer: D, pred: C, response: C: 7번째
id: KIIP_economy_11 (2), answer: D, pred: B, response: B: 6번째
id: KIIP_economy_12 (0), answer: A, pred: A, response: A
id: KIIP_economy_12 (1), answer: A, pred: A, response: A
id: KIIP_economy_12 (2), answer: A, pred: A, response: A
id: KIIP_economy_13 (0), answer: C, pred: B, response: B: 기술의 발달
id: KIIP_economy_13 (1), answer: C, pred: B, response: B: 기술의 발달
id: KIIP_economy_13 (2), answer: C, pred: B, response: B: 기술의 발달
id: KIIP_economy_14 (0), answer: C, pred: C, response: C: 5,000억 달러
id: KIIP_economy_14 (1), answer: C, pred: C, response: C: 5,000억 달러
id: KIIP_economy_14 (2), answer: C, pred: C, response: C: 5,000억 달러
id: KIIP_economy_15 (0), answer: D, pred: D, response: D
id: KIIP_economy_15 (1), answer: D, pred: D, response: D
id: KIIP_economy_15 (2), answer: D, pred: D, response: D
id: KIIP_economy_16 (0), answer: A, pred: A, response: A
id: KIIP_economy_16 (1), answer: A, pred: A, response: A
id: KIIP_economy_16 (2), answer: A, pred: A, response: A
id: KIIP_economy_17 (0), answer: A, pred: A, response: A: 반도체
id: KIIP_economy_17 (1), answer: A, pred: A, response: A: 반도체
id: KIIP_economy_17 (2), answer: A, pred: A, response: A: 반도체
id: KIIP_economy_18 (0), answer: C, pred: C, response: C
id: KIIP_economy_18 (1), answer: C, pred: C, response: C
id: KIIP_economy_18 (2), answer: C, pred: C, response: C
id: KIIP_economy_19 (0), answer: A, pred: C, response: C: 미국, EU, 일본
id: KIIP_economy_19 (1), answer: A, pred: C, response: C: 미국, EU, 일본
id: KIIP_economy_19 (2), answer: A, pred: C, response: C: 미국, EU, 일본
id: KIIP_economy_20 (0), answer: B, pred: B, response: B
id: KIIP_economy_20 (1), answer: B, pred: B, response: B
id: KIIP_economy_20 (2), answer: B, pred: B, response: B
id: KIIP_economy_21 (0), answer: B, pred: B, response: B
id: KIIP_economy_21 (1), answer: B, pred: B, response: B
id: KIIP_economy_21 (2), answer: B, pred: B, response: B
id: KIIP_economy_22 (0), answer: C, pred: C, response: C
id: KIIP_economy_22 (1), answer: C, pred: C, response: C
id: KIIP_economy_22 (2), answer: C, pred: C, response: C
id: KIIP_economy_23 (0), answer: C, pred: D, response: D
id: KIIP_economy_23 (1), answer: C, pred: C, response: C: 2009년
id: KIIP_economy_23 (2), answer: C, pred: C, response: C: 2009년
id: KIIP_economy_24 (0), answer: B, pred: B, response: B: 10개국
id: KIIP_economy_24 (1), answer: B, pred: B, response: B: 10개국
id: KIIP_economy_24 (2), answer: B, pred: B, response: B: 10개국
id: KIIP_economy_25 (0), answer: A, pred: A, response: A
id: KIIP_economy_25 (1), answer: A, pred: A, response: A
id: KIIP_economy_25 (2), answer: A, pred: A, response: A
id: KIIP_economy_26 (0), answer: C, pred: D, response: D: 2010년
id: KIIP_economy_26 (1), answer: C, pred: D, response: D
id: KIIP_economy_26 (2), answer: C, pred: D, response: D: 2010년
id: KIIP_economy_27 (0), answer: A, pred: A, response: A
id: KIIP_economy_27 (1), answer: A, pred: A, response: A
id: KIIP_economy_27 (2), answer: A, pred: A, response: A
id: KIIP_economy_28 (0), answer: D, pred: D, response: D: 상호저축은행
id: KIIP_economy_28 (1), answer: D, pred: D, response: D: 상호저축은행
id: KIIP_economy_28 (2), answer: D, pred: D, response: D
id: KIIP_economy_29 (0), answer: A, pred: A, response: A
id: KIIP_economy_29 (1), answer: A, pred: A, response: A
id: KIIP_economy_29 (2), answer: A, pred: A, response: A
id: KIIP_economy_30 (0), answer: A, pred: A, response: A: 금융 실명제
id: KIIP_economy_30 (1), answer: A, pred: A, response: A: 금융 실명제
id: KIIP_economy_30 (2), answer: A, pred: A, response: A: 금융 실명제
id: KIIP_economy_31 (0), answer: A, pred: A, response: A
id: KIIP_economy_31 (1), answer: A, pred: A, response: A
id: KIIP_economy_31 (2), answer: A, pred: A, response: A
id: KIIP_economy_32 (0), answer: A, pred: A, response: A
id: KIIP_economy_32 (1), answer: A, pred: A, response: A
id: KIIP_economy_32 (2), answer: A, pred: A, response: A
id: KIIP_economy_33 (0), answer: A, pred: A, response: A
id: KIIP_economy_33 (1), answer: A, pred: A, response: A
id: KIIP_economy_33 (2), answer: A, pred: A, response: A
id: KIIP_economy_34 (0), answer: A, pred: A, response: A
id: KIIP_economy_34 (1), answer: A, pred: A, response: A
id: KIIP_economy_34 (2), answer: A, pred: A, response: A
id: KIIP_economy_35 (0), answer: A, pred: A, response: A
id: KIIP_economy_35 (1), answer: A, pred: A, response: A
id: KIIP_economy_35 (2), answer: A, pred: A, response: A
id: KIIP_economy_36 (0), answer: C, pred: C, response: C
id: KIIP_economy_36 (1), answer: C, pred: C, response: C
id: KIIP_economy_36 (2), answer: C, pred: C, response: C
id: KIIP_economy_37 (0), answer: B, pred: B, response: B
id: KIIP_economy_37 (1), answer: B, pred: B, response: B
id: KIIP_economy_37 (2), answer: B, pred: B, response: B
id: KIIP_economy_38 (0), answer: A, pred: A, response: A
id: KIIP_economy_38 (1), answer: A, pred: A, response: A
id: KIIP_economy_38 (2), answer: A, pred: A, response: A
id: KIIP_economy_39 (0), answer: A, pred: A, response: A
id: KIIP_economy_39 (1), answer: A, pred: A, response: A
id: KIIP_economy_39 (2), answer: A, pred: A, response: A
id: KIIP_economy_40 (0), answer: C, pred: C, response: C
id: KIIP_economy_40 (1), answer: C, pred: C, response: C
id: KIIP_economy_40 (2), answer: C, pred: C, response: C
id: KIIP_economy_41 (0), answer: C, pred: C, response: C
id: KIIP_economy_41 (1), answer: C, pred: C, response: C
id: KIIP_economy_41 (2), answer: C, pred: C, response: C
id: KIIP_economy_42 (0), answer: A, pred: B, response: B: 5일장
id: KIIP_economy_42 (1), answer: A, pred: B, response: B: 5일장
id: KIIP_economy_42 (2), answer: A, pred: B, response: B: 5일장
